timestamp_utc,entry_id,temperature_c,humidity_pct,pressure_hpa,pm1_0,pm2_5,pm10,oxidising_index,reducing_index,co_index,no2_index,timestamp_sast
2026-07-21 13:30:00.145954+00:00,36.1,13.22,869.08,13.94,12.0,16.0,20.0,23279.28,346614.38,346614.38,23279.28,2026-07-21 15:30:00.145954+02:00
2026-07-21 13:30:20.163269+00:00,36.1,13.17,869.05,13.94,13.0,17.0,21.0,23381.44,351947.02,351947.02,23381.44,2026-07-21 15:30:20.163269+02:00
2026-07-21 13:30:40.170040+00:00,36.04,13.21,869.1,13.94,13.0,17.0,21.0,23381.44,351947.02,351947.02,23381.44,2026-07-21 15:30:40.170040+02:00
2026-07-21 13:31:00.196983+00:00,36.09,13.31,869.07,13.94,13.0,17.0,21.0,23381.44,354666.67,354666.67,23381.44,2026-07-21 15:31:00.196983+02:00
2026-07-21 13:31:20.197567+00:00,36.12,13.24,869.08,13.94,13.0,17.0,21.0,23381.44,349263.16,349263.16,23381.44,2026-07-21 15:31:20.197567+02:00
2026-07-21 13:31:40.206051+00:00,36.16,13.16,869.1,13.94,13.0,17.0,21.0,23483.87,354666.67,354666.67,23483.87,2026-07-21 15:31:40.206051+02:00
2026-07-21 13:32:00.241868+00:00,36.13,13.2,869.08,13.94,13.0,17.0,21.0,23381.44,351947.02,351947.02,23381.44,2026-07-21 15:32:00.241868+02:00
2026-07-21 13:32:20.246112+00:00,36.18,13.13,869.05,13.94,12.0,17.0,21.0,23381.44,351947.02,351947.02,23381.44,2026-07-21 15:32:20.246112+02:00
2026-07-21 13:32:40.252801+00:00,36.23,13.12,869.09,13.94,12.0,17.0,21.0,23381.44,349263.16,349263.16,23381.44,2026-07-21 15:32:40.252801+02:00
2026-07-21 13:33:00.263129+00:00,36.23,13.09,869.07,13.94,12.0,17.0,21.0,23381.44,346614.38,346614.38,23381.44,2026-07-21 15:33:00.263129+02:00
2026-07-21 13:33:20.269519+00:00,36.28,13.08,869.08,13.94,12.0,18.0,21.0,23381.44,349263.16,349263.16,23381.44,2026-07-21 15:33:20.269519+02:00
2026-07-21 13:33:40.287835+00:00,36.29,13.04,869.04,13.94,12.0,18.0,21.0,23381.44,349263.16,349263.16,23381.44,2026-07-21 15:33:40.287835+02:00
2026-07-21 13:34:00.367178+00:00,36.25,13.09,869.04,13.94,12.0,18.0,21.0,23279.28,349263.16,349263.16,23279.28,2026-07-21 15:34:00.367178+02:00
2026-07-21 13:34:20.384121+00:00,36.26,13.12,869.05,13.94,13.0,19.0,19.0,23279.28,349263.16,349263.16,23279.28,2026-07-21 15:34:20.384121+02:00
2026-07-21 13:34:40.392723+00:00,36.3,13.07,869.03,13.94,13.0,19.0,19.0,23279.28,349263.16,349263.16,23279.28,2026-07-21 15:34:40.392723+02:00
2026-07-21 13:35:00.470368+00:00,36.31,13.08,869.02,13.94,13.0,19.0,19.0,23279.28,346614.38,346614.38,23279.28,2026-07-21 15:35:00.470368+02:00
2026-07-21 13:35:20.476195+00:00,36.31,13.1,869.05,13.94,13.0,18.0,18.0,23279.28,349263.16,349263.16,23279.28,2026-07-21 15:35:20.476195+02:00
2026-07-21 13:35:40.480974+00:00,36.29,13.2,869.09,13.94,13.0,18.0,18.0,23279.28,346614.38,346614.38,23279.28,2026-07-21 15:35:40.480974+02:00
2026-07-21 13:36:00.499261+00:00,36.29,13.11,869.02,13.94,13.0,18.0,18.0,23279.28,349263.16,349263.16,23279.28,2026-07-21 15:36:00.499261+02:00
2026-07-21 13:36:20.516865+00:00,36.31,13.2,869.04,13.94,11.0,16.0,16.0,23279.28,349263.16,349263.16,23279.28,2026-07-21 15:36:20.516865+02:00
2026-07-21 13:36:40.611303+00:00,36.32,13.12,869.06,13.94,11.0,16.0,16.0,23279.28,346614.38,346614.38,23279.28,2026-07-21 15:36:40.611303+02:00
2026-07-21 13:37:00.621473+00:00,36.35,13.12,869.04,13.94,11.0,16.0,16.0,23279.28,349263.16,349263.16,23279.28,2026-07-21 15:37:00.621473+02:00
2026-07-21 13:37:20.717860+00:00,36.43,13.07,869.04,13.94,11.0,16.0,16.0,23279.28,349263.16,349263.16,23279.28,2026-07-21 15:37:20.717860+02:00
